Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,7,C. Palmer QB - ARI ,21.20,L. McCoy RB - BUF ,11.60,C. Anderson RB - DEN ,2.90,D. Hopkins WR - HOU ,5.30,O. Beckham WR - NYG ,20.60,J. Cameron TE - MIA ,6.20,K. Allen WR - LAC ,-0.40,J. Tucker K - BAL ,15.00,Rams DEF ,4.00,J. Bell RB - DET ,1.80,P. Manning QB - DEN ,20.24,A. Gates TE - LAC ,0.00,T. Williams WR - DAL ,14.40,J. Randle RB ,6.50,D. Moncrief WR - IND ,18.20,86.40,Ritz,90.96
Erik,1,T. Romo QB - DAL ,7.00,J. Charles RB - KC ,14.70,D. Murray RB - PHI ,5.50,D. Thomas WR - DEN ,11.60,A. Brown WR - PIT ,27.50,T. Kelce TE - KC ,5.80,L. Murray RB - LV ,14.70,S. Gostkowski K - NE ,18.00,Ravens DEF ,-1.00,L. Blount RB - NE ,0.40,J. Witten TE - DAL ,5.60,P. Rivers QB - LAC ,14.14,R. White WR - ATL ,0.00,T. Hilton WR - IND ,4.50,Eagles DEF ,8.00,103.80,Marv,67.96
Ritz,4,R. Tannehill QB - MIA ,24.06,J. Forsett RB - BAL ,8.00,A. Abdullah RB - DET ,1.80,R. Cobb WR - GB ,11.60,N. Agholor WR - PHI ,3.10,R. Gronkowski TE - NE ,17.30,C. Hyde RB - SF ,6.10,M. Crosby K - GB ,15.00,Texans DEF ,4.00,J. Stewart RB - CAR ,5.90,A. Foster RB - HOU ,0.00,J. Maclin WR - KC ,5.50,C. Kaepernick QB - SF ,26.50,A. Johnson WR - IND ,2.70,M. Gordon RB - LAC ,9.80,90.96,Benni,86.40
Marv,5,A. Rodgers QB - GB ,22.26,F. Gore RB - IND ,4.10,E. Lacy RB - GB ,0.90,C. Johnson WR - DET ,14.30,B. Cooks WR - NO ,5.80,J. Graham TE - SEA ,1.10,J. Brown WR - ARI ,4.50,D. Bailey K - DAL ,8.00,Saints DEF ,7.00,C. Spiller RB - NO ,2.60,C. Newton QB - CAR ,27.40,B. Marshall WR - NYJ ,16.10,A. Morris RB - WAS ,7.20,J. Landry WR - MIA ,11.60,Jets DEF ,14.00,67.96,Erik,103.80
Simi,3,R. Wilson QB - SEA ,22.04,M. Forte RB - CHI ,10.50,L. Miller RB - MIA ,4.20,A. Green WR - CIN ,10.50,A. Cooper WR - LV ,16.90,M. Bennett TE - CHI ,4.80,M. Wallace WR - MIN ,3.80,C. Parkey K - PHI ,4.00,Seahawks DEF ,4.00,M. Ryan QB - ATL ,18.42,D. Martin RB - TB ,7.80,A. Robinson WR - JAC ,27.50,T. Coleman RB - ATL ,9.20,D. Green-Beckham WR - TEN ,7.30,Patriots DEF ,13.00,80.74,Kessi,98.74
Tommy,6,A. Luck QB - IND ,8.40,A. Peterson RB - MIN ,17.20,T. Yeldon RB - JAC ,8.30,J. Edelman WR - NE ,22.90,M. Evans WR - TB ,0.00,C. Clay TE - BUF ,7.90,S. Watkins WR - BUF ,12.00,S. Hauschka K - SEA ,7.00,Bills DEF ,2.00,D. Bryant WR - DAL ,0.00,J. Thomas TE - JAC ,0.00,A. Jeffery WR - CHI ,0.00,A. Blue RB - HOU ,1.00,T. Lockett WR - SEA ,1.70,Cardinals DEF ,18.00,85.70,Juschka,63.10
Juschka,8,D. Brees QB - NO ,12.10,M. Lynch RB - SEA ,6.20,B. Sankey RB - TEN ,4.20,K. Wright WR - TEN ,1.70,J. Matthews WR - PHI ,14.00,A. Seferian-Jenkins TE - TB ,2.90,C. Ivory RB - NYJ ,6.00,R. Bullock K - NYJ ,5.00,Bengals DEF ,11.00,R. Mathews RB - PHI ,0.00,M. Ingram RB - NO ,9.80,V. Davis TE - DEN ,6.20,S. Smith WR - BAL ,15.00,C. Fleener TE - IND ,0.00,D. Adams WR - GB ,3.30,63.10,Tommy,85.70
Kessi,2,T. Brady QB - NE ,28.24,D. Woodhead RB - LAC ,10.40,J. Hill RB - CIN ,0.10,E. Sanders WR - DEN ,20.70,J. Jones WR - ATL ,13.50,T. Eifert TE - CIN ,10.90,J. Jones WR - GB ,8.90,M. Bryant K - ATL ,6.00,Dolphins DEF ,0.00,D. McFadden RB - DAL ,5.20,B. Roethlisberger QB - PIT ,30.66,L. Green TE - LAC ,4.70,A. Ellington RB - ARI ,0.00,L. Bell RB - PIT ,0.00,T. Gurley RB - STL ,0.00,98.74,Simi,80.74
