Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,5,P. Manning QB - DEN ,4.90,L. McCoy RB - BUF ,8.70,C. Anderson RB - DEN ,4.80,D. Hopkins WR - HOU ,23.80,O. Beckham WR - NYG ,4.40,J. Cameron TE - MIA ,7.30,K. Allen WR - LAC ,16.60,J. Tucker K - BAL ,9.00,Rams DEF ,14.00,D. Jackson WR - WAS ,0.00,M. Stafford QB - DET ,13.74,J. Bell RB - DET ,4.10,A. Gates TE - LAC ,0.00,V. Cruz WR - NYG ,0.00,J. Randle RB ,10.70,93.50,Erik,118.14
Erik,1,T. Romo QB - DAL ,22.14,J. Charles RB - KC ,16.30,D. Murray RB - PHI ,14.00,D. Thomas WR - DEN ,6.00,A. Brown WR - PIT ,19.30,T. Kelce TE - KC ,22.60,T. Hilton WR - IND ,8.80,S. Gostkowski K - NE ,4.00,Eagles DEF ,5.00,J. Witten TE - DAL ,18.00,P. Rivers QB - LAC ,19.92,R. White WR - ATL ,8.40,G. Bernard RB - CIN ,8.80,L. Murray RB - LV ,8.00,Ravens DEF ,16.00,118.14,Benni,93.50
Ritz,7,R. Tannehill QB - MIA ,11.74,J. Forsett RB - BAL ,5.60,M. Gordon RB - LAC ,4.70,J. Maclin WR - KC ,5.20,R. Cobb WR - GB ,9.80,R. Gronkowski TE - NE ,27.40,N. Agholor WR - PHI ,0.50,M. Crosby K - GB ,7.00,Texans DEF ,2.00,J. Stewart RB - CAR ,8.10,A. Foster RB - HOU ,0.00,G. Tate WR - DET ,2.40,C. Kaepernick QB - SF ,10.70,A. Johnson WR - IND ,2.40,A. Abdullah RB - DET ,15.40,73.94,Kessi,114.14
Marv,4,A. Rodgers QB - GB ,23.06,A. Morris RB - WAS ,12.10,E. Lacy RB - GB ,15.90,C. Johnson WR - DET ,3.90,B. Cooks WR - NO ,5.30,J. Graham TE - SEA ,11.10,J. Landry WR - MIA ,6.70,D. Bailey K - DAL ,9.00,Packers DEF ,4.00,C. Spiller RB - NO ,0.00,C. Newton QB - CAR ,12.50,B. Marshall WR - NYJ ,12.20,F. Gore RB - IND ,3.10,J. Brown WR - ARI ,10.60,Jets DEF ,17.00,91.06,Juschka,75.70
Simi,3,R. Wilson QB - SEA ,15.14,M. Forte RB - CHI ,22.60,L. Miller RB - MIA ,7.50,A. Green WR - CIN ,6.30,A. Cooper WR - LV ,4.70,M. Bennett TE - CHI ,11.50,M. Wallace WR - MIN ,6.30,C. Parkey K - PHI ,6.00,Seahawks DEF ,19.00,M. Ryan QB - ATL ,16.62,D. Martin RB - TB ,5.40,A. Robinson WR - JAC ,2.70,T. Coleman RB - ATL ,8.00,D. Green-Beckham WR - TEN ,0.00,Patriots DEF ,5.00,99.04,Tommy,64.72
Tommy,8,A. Luck QB - IND ,17.72,A. Peterson RB - MIN ,5.20,A. Blue RB - HOU ,4.90,D. Bryant WR - DAL ,4.80,A. Jeffery WR - CHI ,7.80,C. Clay TE - BUF ,4.30,S. Watkins WR - BUF ,0.00,S. Hauschka K - SEA ,11.00,Bills DEF ,9.00,J. Edelman WR - NE ,10.60,J. Thomas TE - JAC ,0.00,M. Bryant WR - PIT ,0.00,C. Hyde RB - SF ,30.20,T. Yeldon RB - JAC ,6.70,Cardinals DEF ,5.00,64.72,Simi,99.04
Juschka,6,D. Brees QB - NO ,16.50,M. Ingram RB - NO ,12.20,M. Lynch RB - SEA ,12.40,M. Evans WR - TB ,0.00,D. Adams WR - GB ,5.90,C. Fleener TE - IND ,2.50,J. Matthews WR - PHI ,10.20,R. Bullock K - NYJ ,6.00,Bengals DEF ,10.00,R. Mathews RB - PHI ,8.80,T. Smith WR - SF ,1.10,V. Davis TE - DEN ,4.70,S. Smith WR - BAL ,1.30,C. Ivory RB - NYJ ,22.00,-,-,75.70,Marv,91.06
Kessi,2,B. Roethlisberger QB - PIT ,18.04,A. Ellington RB - ARI ,11.60,J. Hill RB - CIN ,18.30,E. Sanders WR - DEN ,6.50,J. Jones WR - ATL ,26.10,G. Olsen TE - CAR ,1.10,D. McFadden RB - DAL ,3.50,M. Bryant K - ATL ,14.00,Dolphins DEF ,15.00,B. LaFell WR - NE ,0.00,T. Brady QB - NE ,27.62,Z. Ertz TE - PHI ,4.60,L. Bell RB - PIT ,0.00,T. Gurley RB - STL ,0.00,J. Hayne RB - SF ,0.00,114.14,Ritz,73.94
