Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,4,M. Ryan QB - ATL ,7.64,T. Coleman RB - SF ,10.90,C. Carson RB - SEA ,5.70,J. Jones WR - ATL ,6.80,J. Landry WR - CLE ,26.80,M. Andrews TE - BAL ,4.50,D. Adams WR - GB ,12.30,Y. Koo K - ATL ,10.00,Steelers DEF ,12.00,A. Rodgers QB - GB ,9.46,R. Woods WR - LA ,9.70,D. Parker WR - MIA ,9.10,J. Conner RB - PIT ,0.00,D. Cook RB - MIN ,0.00,A. Mattison RB - MIN ,0.00,96.64,Marv,74.82
Erik,1,L. Jackson QB - BAL ,36.26,A. Jones RB - GB ,3.80,J. Jacobs RB - LV ,3.60,D. Hopkins WR - HOU ,21.40,O. Beckham WR - CLE ,14.40,G. Kittle TE - SF ,18.90,M. Ingram RB - BAL ,23.80,G. Zuerlein K - LA ,6.00,Patriots DEF ,6.00,G. Tate WR - NYG ,9.30,J. Brown WR - BUF ,9.90,A. Cooper WR - DAL ,0.00,D. Johnson RB - ARI ,0.00,J. Williams RB - IND ,18.10,K. Drake RB - ARI ,0.00,134.16,Tommy,112.96
Ritz,7,D. Prescott QB - DAL ,6.88,L. Bell RB - NYJ ,10.80,N. Chubb RB - CLE ,22.40,M. Jones WR - DET ,4.60,C. Ridley WR - ATL ,16.00,D. Waller TE - LV ,4.10,P. Lindsay RB - DEN ,6.80,M. Gay K - TB ,5.00,Ravens DEF ,13.00,T. Hilton WR - IND ,1.80,K. Allen WR - LAC ,0.00,M. Gordon RB - LAC ,0.00,C. Wentz QB - PHI ,8.94,A. Hooper TE - ATL ,0.00,J. Williams RB - GB ,8.00,89.58,Kessi,81.84
Marv,2,D. Watson QB - HOU ,18.92,C. Hyde RB - HOU ,6.70,C. McCaffrey RB - CAR ,25.30,M. Evans WR - TB ,5.00,T. Lockett WR - SEA ,3.80,T. Hockenson TE - DET ,0.00,K. Golladay WR - DET ,6.10,W. Lutz K - NO ,10.00,Rams DEF ,-1.00,L. McCoy RB - KC ,0.00,J. Gordon WR - SEA ,1.00,T. Kelce TE - KC ,0.00,S. Michel RB - NE ,8.50,M. Brown WR - BAL ,16.20,M. Sanders RB - PHI ,8.60,74.82,Benni,96.64
Simi,5,B. Mayfield QB - CLE ,23.58,D. Henry RB - TEN ,27.50,S. Barkley RB - NYG ,6.00,T. McLaurin WR - WAS ,7.20,D. Metcalf WR - SEA ,3.50,R. Griffin TE - NYJ ,7.30,D. Montgomery RB - CHI ,3.10,J. Tucker K - BAL ,9.00,Bills DEF ,13.00,K. Rudolph TE - MIN ,0.00,T. Brady QB - NE ,11.30,A. Thielen WR - MIN ,0.00,J. Howard RB - PHI ,0.00,T. Hill WR - KC ,0.00,J. Smith-Schuster WR - PIT ,0.00,100.18,Juschka,76.20
Tommy,3,J. Brissett QB - IND ,13.16,K. Hunt RB - CLE ,10.60,A. Kamara RB - NO ,10.20,M. Thomas WR - NO ,16.10,C. Godwin WR - TB ,30.40,J. Hollister TE - SEA ,2.20,J. Edelman WR - NE ,9.30,C. Boswell K - PIT ,10.00,49ers DEF ,11.00,A. Robinson WR - CHI ,19.10,D. Freeman RB - ATL ,0.00,H. Henry TE - LAC ,0.00,P. Mahomes QB - KC ,0.00,D. Moore WR - CAR ,25.40,D. Singletary RB - BUF ,11.40,112.96,Erik,134.16
Juschka,6,R. Wilson QB - SEA ,9.50,T. Gurley RB - LA ,1.90,L. Fournette RB - JAX ,27.90,C. Sutton WR - DEN ,2.70,D. Chark WR - JAX ,5.80,J. Graham TE - GB ,0.70,R. Jones RB - TB ,12.70,M. Prater K - DET ,10.00,Saints DEF ,5.00,S. Diggs WR - MIN ,0.00,E. Engram TE - NYG ,0.00,A. Ekeler RB - LAC ,0.00,M. Gallup WR - DAL ,5.50,J. Allen QB - BUF ,19.00,H. Butker K - KC ,0.00,76.20,Simi,100.18
Kessi,8,D. Brees QB - NO ,22.44,E. Elliott RB - DAL ,12.60,J. Mixon RB - CIN ,7.90,E. Sanders WR - SF ,1.50,C. Kupp WR - LA ,3.50,Z. Ertz TE - PHI ,15.10,T. Williams WR - LV ,1.80,B. Maher K ,9.00,Lions DEF ,8.00,G. Olsen TE - CAR ,4.40,S. Shepard WR - NYG ,3.70,P. Barber RB - TB ,3.20,M. Mack RB - IND ,0.00,N. Harry WR - NE ,7.00,Chiefs DEF ,0.00,81.84,Ritz,89.58
