Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,3,J. Winston QB - TB ,11.00,C. Carson RB - SEA ,6.00,M. Boone RB - MIN ,3.30,J. Jones WR - ATL ,16.60,D. Adams WR - GB ,9.60,M. Andrews TE - BAL ,21.30,D. Parker WR - MIA ,17.10,R. Gould K - SF ,10.00,Steelers DEF ,5.00,A. Green WR - CIN ,0.00,R. Tannehill QB - TEN ,23.68,J. Landry WR - CLE ,7.40,J. Hollister TE - SEA ,6.40,K. Johnson RB - DET ,4.30,Giants DEF ,-1.00,99.90,Tommy,122.54
Erik,1,L. Jackson QB - BAL ,29.82,M. Ingram RB - BAL ,15.10,A. Peterson RB - WAS ,11.50,D. Hopkins WR - HOU ,2.30,A. Cooper WR - DAL ,2.40,G. Kittle TE - SF ,13.90,A. Jones RB - GB ,26.00,Y. Koo K - ATL ,6.00,Patriots DEF ,5.00,O. Beckham WR - CLE ,10.40,D. Johnson RB - ARI ,0.70,K. Drake RB - ARI ,30.40,A. Brown WR - TEN ,14.30,J. Jacobs RB - LV ,0.00,Broncos DEF ,5.00,112.02,Marv,125.46
Ritz,7,D. Prescott QB - DAL ,11.30,J. Conner RB - PIT ,3.20,N. Chubb RB - CLE ,4.50,K. Allen WR - LAC ,6.60,T. McLaurin WR - WAS ,8.60,D. Waller TE - LV ,3.70,P. Lindsay RB - DEN ,17.80,M. Gay K - TB ,10.00,Ravens DEF ,4.00,A. Rodgers QB - GB ,8.34,T. Hilton WR - IND ,2.60,L. Bell RB - NYJ ,9.30,M. Gordon RB - LAC ,16.70,A. Hooper TE - ATL ,8.20,D. Slayton WR - NYG ,0.00,69.70,Juschka,78.56
Marv,2,D. Watson QB - HOU ,9.06,C. McCaffrey RB - CAR ,17.30,M. Sanders RB - PHI ,21.60,T. Lockett WR - SEA ,1.20,K. Golladay WR - DET ,12.60,T. Kelce TE - KC ,13.40,R. Woods WR - LA ,12.30,W. Lutz K - NO ,8.00,Colts DEF ,30.00,L. McCoy RB - KC ,0.00,C. Hyde RB - HOU ,9.70,T. Boyd WR - CIN ,24.80,S. Michel RB - NE ,10.10,M. Brown WR - BAL ,0.60,Rams DEF ,9.00,125.46,Erik,112.02
Simi,6,R. Fitzpatrick QB - MIA ,31.66,D. Washington RB - LV ,16.60,S. Barkley RB - NYG ,39.90,T. Hill WR - KC ,7.20,D. Metcalf WR - SEA ,0.00,J. Cook TE - NO ,20.40,D. Lewis RB - TEN ,8.70,J. Tucker K - BAL ,7.00,Seahawks DEF ,2.00,K. Cousins QB - MIN ,6.88,A. Thielen WR - MIN ,0.20,J. Howard RB - PHI ,0.00,D. Henry RB - TEN ,0.00,J. Smith-Schuster WR - PIT ,2.20,D. Montgomery RB - CHI ,5.90,133.46,Kessi,91.66
Tommy,4,P. Mahomes QB - KC ,25.44,D. Freeman RB - ATL ,24.70,A. Kamara RB - NO ,23.00,B. Perriman WR - TB ,10.20,M. Thomas WR - NO ,19.60,H. Henry TE - LAC ,4.50,D. Moore WR - CAR ,0.10,J. Sanders K - MIA ,8.00,49ers DEF ,7.00,J. Edelman WR - NE ,9.20,A. Robinson WR - CHI ,5.30,J. Garoppolo QB - SF ,10.42,K. Hunt RB - CLE ,4.10,C. Godwin WR - TB ,0.00,D. Singletary RB - BUF ,4.80,122.54,Benni,99.90
Juschka,5,R. Wilson QB - SEA ,10.96,T. Gurley RB - LA ,16.80,L. Fournette RB - JAX ,10.50,S. Diggs WR - MIN ,11.70,C. Sutton WR - DEN ,4.10,J. Graham TE - GB ,1.60,A. Ekeler RB - LAC ,6.90,H. Butker K - KC ,10.00,Saints DEF ,6.00,E. Engram TE - NYG ,0.00,M. Gallup WR - DAL ,9.80,R. Jones RB - TB ,16.90,J. Allen QB - BUF ,20.62,D. Chark WR - JAX ,1.80,M. Prater K - DET ,5.00,78.56,Ritz,69.70
Kessi,8,D. Brees QB - NO ,22.86,E. Elliott RB - DAL ,8.40,J. Mixon RB - CIN ,7.30,E. Sanders WR - SF ,6.10,C. Kupp WR - LA ,9.10,Z. Ertz TE - PHI ,2.80,M. Mack RB - IND ,16.10,J. Myers K - SEA ,9.00,Chiefs DEF ,10.00,G. Olsen TE - CAR ,3.30,T. Williams WR - LV ,8.20,S. Shepard WR - NYG ,13.60,P. Barber RB - TB ,-0.70,N. Harry WR - NE ,3.90,Lions DEF ,6.00,91.66,Simi,133.46
