Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,4,A. Rodgers QB - GB ,12.94,D. Cook RB - MIN ,11.60,J. Samuels RB - PIT ,6.30,D. Adams WR - GB ,4.10,C. Sutton WR - DEN ,12.30,M. Andrews TE - BAL ,2.10,C. Carson RB - SEA ,11.30,M. Prater K - DET ,6.00,Bills DEF ,8.00,M. Ryan QB - ATL ,0.00,J. Jones WR - ATL ,0.00,J. Gordon WR - SEA ,0.00,R. Woods WR - LA ,0.00,J. Conner RB - PIT ,0.00,Steelers DEF ,17.00,74.64,Tommy,79.74
Erik,1,L. Jackson QB - BAL ,28.62,A. Jones RB - GB ,2.90,J. Jacobs RB - LV ,24.00,O. Beckham WR - CLE ,8.20,A. Cooper WR - DAL ,14.00,G. Kittle TE - SF ,13.90,J. Brown WR - BUF ,7.60,K. Fairbairn K - HOU ,10.00,Patriots DEF ,4.00,M. Ingram RB - BAL ,12.40,D. Waller TE - LV ,5.20,D. Johnson RB - ARI ,0.00,K. Drake RB - ARI ,24.20,T. McLaurin WR - WAS ,3.90,G. Zuerlein K - LA ,0.00,113.22,Marv,148.64
Ritz,8,D. Prescott QB - DAL ,21.48,L. Bell RB - NYJ ,12.10,T. Coleman RB - SF ,3.60,M. Jones WR - DET ,18.60,K. Allen WR - LAC ,4.00,E. Ebron TE - IND ,1.60,N. Chubb RB - CLE ,9.10,R. Gould K - SF ,4.00,Jets DEF ,6.00,T. Hilton WR - IND ,0.00,M. Gordon RB - LAC ,22.90,A. Hooper TE - ATL ,0.00,T. Boyd WR - CIN ,0.00,P. Lindsay RB - DEN ,15.20,C. Ridley WR - ATL ,0.00,80.48,Juschka,99.92
Marv,2,D. Watson QB - HOU ,19.74,C. McCaffrey RB - CAR ,34.60,M. Mack RB - IND ,8.90,M. Evans WR - TB ,24.00,T. Lockett WR - SEA ,27.20,T. Kelce TE - KC ,6.20,S. Michel RB - NE ,3.00,D. Carlson K - LV ,7.00,Cowboys DEF ,18.00,L. McCoy RB - KC ,0.90,C. Hyde RB - HOU ,14.00,M. Brown WR - BAL ,4.80,M. Sanders RB - PHI ,7.30,W. Lutz K - NO ,0.00,Rams DEF ,0.00,148.64,Erik,113.22
Simi,6,T. Brady QB - NE ,13.40,D. Henry RB - TEN ,21.90,S. Barkley RB - NYG ,9.50,T. Hill WR - KC ,20.50,D. Metcalf WR - SEA ,21.00,T. Hockenson TE - DET ,5.60,J. Smith-Schuster WR - PIT ,1.60,J. Tucker K - BAL ,7.00,Panthers DEF ,11.00,A. Green WR - CIN ,0.00,A. Thielen WR - MIN ,0.00,J. Howard RB - PHI ,14.30,D. Montgomery RB - CHI ,19.60,J. Myers K - SEA ,8.00,Saints DEF ,0.00,111.50,Kessi,109.96
Tommy,3,M. Stafford QB - DET ,24.84,M. Walton RB ,4.10,D. Singletary RB - BUF ,20.00,J. Edelman WR - NE ,6.90,C. Godwin WR - TB ,6.90,H. Henry TE - LAC ,8.40,A. Robinson WR - CHI ,0.60,Z. Gonzalez K - ARI ,5.00,49ers DEF ,3.00,L. Murray RB - NO ,0.00,D. Freeman RB - ATL ,0.00,M. Thomas WR - NO ,0.00,K. Hunt RB - CLE ,0.00,A. Kamara RB - NO ,0.00,P. Mahomes QB - KC ,0.00,79.74,Benni,74.64
Juschka,5,R. Wilson QB - SEA ,39.22,L. Fournette RB - JAX ,7.20,A. Ekeler RB - LAC ,9.30,D. Hopkins WR - HOU ,11.40,D. Chark WR - JAX ,3.20,E. Engram TE - NYG ,5.00,S. Diggs WR - MIN ,1.60,H. Butker K - KC ,16.00,Chargers DEF ,7.00,L. Fitzgerald WR - ARI ,3.80,J. White RB - NE ,14.40,D. Williams RB - KC ,18.80,T. Gurley RB - LA ,0.00,G. Everett TE - LA ,0.00,M. Gallup WR - DAL ,9.30,99.92,Ritz,80.48
Kessi,7,C. Wentz QB - PHI ,15.06,E. Elliott RB - DAL ,13.90,P. Barber RB - TB ,1.50,E. Sanders WR - SF ,17.20,K. Golladay WR - DET ,19.20,Z. Ertz TE - PHI ,16.30,T. Williams WR - LV ,4.80,J. Lambo K - JAX ,3.00,Texans DEF ,19.00,D. Brees QB - NO ,0.00,A. Jeffery WR - PHI ,3.60,S. Shepard WR - NYG ,0.00,C. Kupp WR - LA ,0.00,J. Mixon RB - CIN ,0.00,N. Harry WR - NE ,0.00,109.96,Simi,111.50
