Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benjamin,2,A. Rodgers QB - GB ,15.02,D. Johnson RB - ARI ,15.20,J. Conner RB - PIT ,6.40,A. Thielen WR - MIN ,19.50,O. Beckham WR - NYG ,7.00,T. Burton TE - CHI ,14.60,G. Bernard RB - CIN ,21.60,J. Elliott K - PHI ,11.00,Bears DEF ,14.00,M. Ingram RB - NO ,0.00,M. Jones WR - DET ,5.60,J. Gordon WR - NE ,3.20,R. Woods WR - LA ,16.10,N. Agholor WR - PHI ,2.20,C. McCaffrey RB - CAR ,0.00,124.32,Tommy,92.46
Erik,7,B. Roethlisberger QB - PIT ,14.86,E. Elliott RB - DAL ,30.00,J. Howard RB - CHI ,2.50,D. Hopkins WR - HOU ,22.90,T. Boyd WR - CIN ,10.00,T. Kelce TE - KC ,13.80,L. Miller RB - HOU ,4.90,J. Tucker K - BAL ,14.00,Jaguars DEF ,9.00,D. Baldwin WR - SEA ,4.10,R. Wilson QB - SEA ,8.98,A. Jeffery WR - PHI ,16.50,D. Funchess WR - CAR ,0.00,A. Jones RB - GB ,14.20,P. Lindsay RB - DEN ,13.90,121.96,marco,113.60
Matthias,1,D. Watson QB - HOU ,31.10,K. Hunt RB ,23.50,A. Kamara RB - NO ,36.10,M. Evans WR - TB ,5.90,D. Adams WR - GB ,8.10,Z. Ertz TE - PHI ,11.20,E. Sanders WR - DEN ,6.30,R. Gould K - SF ,9.00,Browns DEF ,3.00,G. Tate WR - PHI ,25.20,C. Thompson RB - WAS ,0.00,J. Reed TE - WAS ,0.00,C. Hyde RB - JAX ,14.20,J. Mixon RB - CIN ,0.00,M. Williams WR - LAC ,1.50,134.20,Julian,125.48
Marvin,5,P. Rivers QB - LAC ,21.70,J. White RB - NE ,23.20,L. Fournette RB - JAX ,3.50,J. Jones WR - ATL ,17.30,T. Lockett WR - SEA ,5.30,K. Rudolph TE - MIN ,5.70,M. Breida RB - SF ,7.10,W. Lutz K - NO ,15.00,Jets DEF ,7.00,K. Allen WR - LAC ,6.30,A. Robinson WR - CHI ,8.30,I. Crowell RB - NYJ ,0.30,J. Allen RB - BAL ,4.70,D. Henry RB - TEN ,3.10,S. Michel RB - NE ,17.20,105.80,Simon,100.66
Simon,6,M. Ryan QB - ATL ,29.26,K. Drake RB - MIA ,1.60,D. Cook RB - MIN ,2.00,A. Green WR - CIN ,13.80,A. Brown WR - PIT ,12.20,J. Graham TE - GB ,8.10,S. Shepard WR - NYG ,15.70,M. Bryant K - ATL ,14.00,Seahawks DEF ,4.00,M. Crabtree WR - BAL ,2.90,C. Newton QB - CAR ,0.00,D. Lewis RB - TEN ,6.60,L. Murray RB - MIN ,3.80,J. Ajayi RB - PHI ,8.10,Vikings DEF ,-3.00,100.66,Marvin,105.80
Tommy,4,P. Mahomes QB - KC ,22.86,T. Gurley RB - LA ,21.60,A. Collins RB - BAL ,8.50,M. Thomas WR - NO ,4.70,J. Smith-Schuster WR - PIT ,6.00,O. Howard TE - TB ,0.00,J. Nelson WR - LV ,12.80,D. Bailey K - MIN ,11.00,Rams DEF ,5.00,T. Brady QB - NE ,18.96,C. Hogan WR - NE ,2.50,S. Watkins WR - KC ,0.00,D. Freeman RB - ATL ,0.00,T. Yeldon RB - JAX ,20.00,C. Kupp WR - LA ,28.20,92.46,Benjamin,124.32
Julian,3,D. Brees QB - NO ,8.58,M. Gordon RB - LAC ,23.90,S. Barkley RB - NYG ,16.00,T. Hill WR - KC ,5.60,C. Ridley WR - ATL ,17.50,J. Cook TE - LV ,23.00,W. Fuller WR - HOU ,10.90,M. Crosby K - GB ,14.00,Titans DEF ,6.00,M. Lynch RB - LV ,15.70,R. Fitzpatrick QB - TB ,3.04,A. Peterson RB - WAS ,0.00,T. Coleman RB - ATL ,7.70,S. Diggs WR - MIN ,12.30,G. Zuerlein K - LA ,0.00,125.48,Matthias,134.20
marco,8,J. Goff QB - LA ,39.30,L. McCoy RB - BUF ,3.70,R. Freeman RB - DEN ,12.70,T. Hilton WR - IND ,11.50,B. Cooks WR - LA ,18.60,R. Gronkowski TE - NE ,4.40,J. Landry WR - CLE ,9.40,S. Gostkowski K - NE ,8.00,Ravens DEF ,6.00,L. Bell RB - PIT ,0.00,K. Stills WR - MIA ,4.00,J. Crowder WR - WAS ,0.00,C. Wentz QB - PHI ,20.72,C. Carson RB - SEA ,0.00,R. Penny RB - SEA ,4.90,113.60,Erik,121.96
