Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,2,A. Rodgers QB - GB ,19.16,J. Conner RB - PIT ,22.30,C. McCaffrey RB - CAR ,27.70,R. Woods WR - LA ,7.50,A. Thielen WR - MIN ,8.70,G. Kittle TE - SF ,16.80,M. Ingram RB - NO ,1.60,M. Crosby K - GB ,5.00,Bears DEF ,28.00,M. Jones WR - DET ,6.60,J. Gordon WR - NE ,19.00,O. Beckham WR - NYG ,0.00,D. Johnson RB - ARI ,0.00,T. Williams WR - LAC ,8.30,M. Mack RB - IND ,0.00,136.76,Simi,94.58
Erik,7,R. Wilson QB - SEA ,19.50,E. Elliott RB - DAL ,11.20,N. Chubb RB - CLE ,15.00,D. Hopkins WR - HOU ,16.50,D. Funchess WR - CAR ,4.40,T. Kelce TE - KC ,21.90,L. Miller RB - HOU ,4.80,J. Tucker K - BAL ,10.00,Cowboys DEF ,7.00,A. Luck QB - IND ,0.00,A. Jeffery WR - PHI ,0.00,J. Howard RB - CHI ,16.70,T. Boyd WR - CIN ,0.00,P. Lindsay RB - DEN ,8.40,Jaguars DEF ,0.00,110.30,Juschka,116.24
Ritz,1,D. Watson QB - HOU ,20.32,K. Hunt RB ,32.10,A. Kamara RB - NO ,29.60,M. Evans WR - TB ,1.60,D. Adams WR - GB ,10.00,D. Njoku TE - CLE ,5.30,E. Sanders WR - DEN ,4.70,H. Butker K - KC ,7.00,Chiefs DEF ,4.00,J. Edelman WR - NE ,11.38,G. Tate WR - PHI ,0.00,K. Cousins QB - MIN ,6.86,Z. Ertz TE - PHI ,0.00,C. Hyde RB - JAX ,0.00,J. Mixon RB - CIN ,0.00,114.62,Tommy,109.50
Marv,5,M. Trubisky QB - CHI ,8.00,J. White RB - NE ,22.30,M. Breida RB - SF ,4.70,J. Jones WR - ATL ,18.10,K. Allen WR - LAC ,15.20,K. Rudolph TE - MIN ,2.80,K. Johnson RB - DET ,4.40,W. Lutz K - NO ,11.00,Texans DEF ,5.00,P. Rivers QB - LAC ,17.12,A. Robinson WR - CHI ,0.00,I. Crowell RB - NYJ ,6.00,T. Lockett WR - SEA ,2.20,L. Fournette RB - JAX ,0.00,S. Michel RB - NE ,0.00,91.50,Kessi,73.54
Simi,6,C. Newton QB - CAR ,21.18,L. Murray RB - MIN ,10.70,K. Drake RB - MIA ,3.50,D. Jackson WR - TB ,3.20,A. Brown WR - PIT ,10.20,J. Graham TE - GB ,11.50,T. Cohen RB - CHI ,1.30,C. Parkey K - CHI ,11.00,Vikings DEF ,22.00,M. Ryan QB - ATL ,28.00,A. Green WR - CIN ,0.00,S. Shepard WR - NYG ,0.00,O. Howard TE - TB ,17.30,D. Cook RB - MIN ,10.90,Eagles DEF ,0.00,94.58,Benni,136.76
Tommy,4,P. Mahomes QB - KC ,26.80,T. Gurley RB - LA ,13.90,A. Collins RB - BAL ,9.90,M. Thomas WR - NO ,27.10,J. Smith-Schuster WR - PIT ,7.80,G. Olsen TE - CAR ,13.60,S. Watkins WR - KC ,6.40,D. Bailey K - MIN ,6.00,Rams DEF ,-2.00,T. Brady QB - NE ,15.66,D. Freeman RB - ATL ,0.00,J. Brown WR - BAL ,1.50,T. Yeldon RB - JAX ,0.00,C. Kupp WR - LA ,14.90,K. Golladay WR - DET ,5.40,109.50,Ritz,114.62
Juschka,3,D. Brees QB - NO ,31.44,T. Coleman RB - ATL ,27.60,M. Gordon RB - LAC ,18.30,D. Thomas WR - HOU ,6.10,T. Hill WR - KC ,8.50,J. Cook TE - LV ,2.00,A. Peterson RB - WAS ,3.30,G. Zuerlein K - LA ,11.00,Jets DEF ,8.00,M. Lynch RB - LV ,0.00,E. Ebron TE - IND ,0.00,S. Diggs WR - MIN ,0.00,A. Ekeler RB - LAC ,3.40,C. Ridley WR - ATL ,13.70,S. Barkley RB - NYG ,0.00,116.24,Erik,110.30
Kessi,8,J. Goff QB - LA ,29.34,D. Martin RB - LV ,6.90,C. Carson RB - SEA ,4.00,J. Landry WR - CLE ,5.00,B. Cooks WR - LA ,17.40,R. Gronkowski TE - NE ,0.00,L. McCoy RB - BUF ,2.90,S. Gostkowski K - NE ,7.00,Ravens DEF ,1.00,T. Hilton WR - IND ,0.00,L. Bell RB - PIT ,0.00,T. Burton TE - CHI ,8.80,C. Wentz QB - PHI ,0.00,W. Smallwood RB - PHI ,0.00,R. Freeman RB - DEN ,0.00,73.54,Marv,91.50
