Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benjamin,5,A. Rodgers QB - GB ,16.04,D. Johnson RB - ARI ,5.10,C. McCaffrey RB - CAR ,13.90,A. Thielen WR - MIN ,19.10,O. Beckham WR - NYG ,5.10,T. Burton TE - CHI ,8.20,J. Conner RB - PIT ,14.50,J. Elliott K - PHI ,3.00,Bears DEF ,17.00,M. Ingram RB - NO ,0.00,M. Jones WR - DET ,11.40,J. Gordon WR - NE ,0.00,R. Burkhead RB - NE ,2.20,P. Barber RB - TB ,2.90,C. Carson RB - SEA ,2.40,101.94,marco,79.56
Erik,6,B. Roethlisberger QB - PIT ,38.98,L. Miller RB - HOU ,7.00,E. Elliott RB - DAL ,14.70,D. Thomas WR - HOU ,1.80,D. Hopkins WR - HOU ,17.00,T. Kelce TE - KC ,22.90,J. Howard RB - CHI ,6.80,J. Tucker K - BAL ,7.00,Jaguars DEF ,5.00,R. Wilson QB - SEA ,14.74,A. Jeffery WR - PHI ,0.00,R. Woods WR - LA ,8.10,D. Funchess WR - CAR ,7.70,G. Allison WR - GB ,6.40,P. Lindsay RB - DEN ,11.10,121.18,Tommy,136.74
Matthias,3,D. Watson QB - HOU ,22.80,J. Mixon RB - CIN ,8.70,A. Kamara RB - NO ,11.90,M. Evans WR - TB ,12.30,D. Adams WR - GB ,12.40,Z. Ertz TE - PHI ,9.40,K. Hunt RB ,14.00,R. Gould K - SF ,12.00,Chargers DEF ,10.00,E. Sanders WR - DEN ,9.60,G. Tate WR - PHI ,11.80,C. Thompson RB - WAS ,9.30,J. Reed TE - WAS ,3.50,C. Hyde RB - JAX ,11.00,I. Crowell RB - NYJ ,3.90,113.50,Marvin,74.06
Marvin,8,J. Garoppolo QB - SF ,16.64,J. White RB - NE ,8.40,D. Henry RB - TEN ,5.92,J. Jones WR - ATL ,6.40,K. Allen WR - LAC ,6.70,E. Engram TE - NYG ,12.70,A. Robinson WR - CHI ,8.30,W. Lutz K - NO ,7.00,Texans DEF ,2.00,J. Nelson WR - LV ,3.00,A. Luck QB - IND ,11.36,J. Allen RB - BAL ,10.40,C. Davis WR - TEN ,5.50,L. Fournette RB - JAX ,0.00,S. Michel RB - NE ,4.10,74.06,Matthias,113.50
Simon,4,C. Newton QB - CAR ,27.60,J. Ajayi RB - PHI ,8.70,D. Cook RB - MIN ,9.00,A. Green WR - CIN ,24.90,A. Brown WR - PIT ,6.70,J. Graham TE - GB ,9.50,K. Drake RB - MIA ,13.00,M. Bryant K - ATL ,7.00,Vikings DEF ,3.00,M. Crabtree WR - BAL ,5.60,D. Lewis RB - TEN ,4.30,K. Cousins QB - MIN ,33.50,S. Shepard WR - NYG ,2.40,R. Jones RB - TB ,0.00,W. Dissly TE - SEA ,10.20,109.40,Julian,110.82
Tommy,2,P. Mahomes QB - KC ,38.84,T. Yeldon RB - JAX ,7.10,T. Gurley RB - LA ,29.30,M. Thomas WR - NO ,18.90,J. Smith-Schuster WR - PIT ,18.10,G. Kittle TE - SF ,2.20,C. Kupp WR - LA ,6.30,D. Carlson K - LV ,3.00,Rams DEF ,13.00,T. Brady QB - NE ,16.36,C. Hogan WR - NE ,16.20,M. Goodwin WR - SF ,0.00,D. Freeman RB - ATL ,0.00,A. Cooper WR - DAL ,11.60,A. Collins RB - BAL ,9.00,136.74,Erik,121.18
Julian,1,D. Brees QB - NO ,17.62,M. Gordon RB - LAC ,24.60,S. Barkley RB - NYG ,10.80,S. Diggs WR - MIN ,26.90,T. Hill WR - KC ,15.00,J. Cook TE - LV ,4.90,A. Peterson RB - WAS ,5.00,G. Zuerlein K - LA ,0.00,Eagles DEF ,6.00,J. Edelman WR - NE ,0.00,M. Lynch RB - LV ,12.80,G. Olsen TE - CAR ,0.00,L. Fitzgerald WR - ARI ,2.80,T. Coleman RB - ATL ,12.50,D. Johnson RB - CLE ,1.00,110.82,Simon,109.40
marco,7,J. Goff QB - LA ,18.36,L. McCoy RB - BUF ,6.80,R. Freeman RB - DEN ,8.80,T. Hilton WR - IND ,14.30,B. Cooks WR - LA ,15.90,R. Gronkowski TE - NE ,1.50,J. Landry WR - CLE ,6.90,S. Gostkowski K - NE ,8.00,Ravens DEF ,-1.00,L. Bell RB - PIT ,0.00,K. Stills WR - MIA ,1.70,J. Crowder WR - WAS ,3.70,C. Wentz QB - PHI ,0.00,R. Penny RB - SEA ,3.00,N. Chubb RB - CLE ,1.40,79.56,Benjamin,101.94
