Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benni,6,A. Rodgers QB - GB ,24.94,D. Johnson RB - ARI ,12.70,C. McCaffrey RB - CAR ,7.50,A. Thielen WR - MIN ,10.20,O. Beckham WR - NYG ,11.00,T. Burton TE - CHI ,1.50,J. Conner RB - PIT ,29.20,M. Prater K - DET ,5.00,Saints DEF ,-4.00,M. Ingram RB - NO ,0.00,M. Jones WR - DET ,5.40,J. Gordon WR - NE ,7.70,R. Burkhead RB - NE ,6.90,P. Barber RB - TB ,6.90,C. Carson RB - SEA ,5.90,98.04,Ritz,111.24
Erik,5,R. Wilson QB - SEA ,20.42,E. Elliott RB - DAL ,14.60,J. Howard RB - CHI ,10.70,D. Thomas WR - HOU ,12.30,D. Hopkins WR - HOU ,7.10,T. Kelce TE - KC ,0.60,L. Miller RB - HOU ,10.90,J. Tucker K - BAL ,11.00,Jaguars DEF ,13.00,A. Jeffery WR - PHI ,0.00,R. Woods WR - LA ,4.30,C. Anderson RB - LA ,3.50,D. Funchess WR - CAR ,4.10,C. Meredith WR - NO ,0.00,M. Breida RB - SF ,5.10,100.62,Simi,106.76
Ritz,3,D. Watson QB - HOU ,11.04,K. Hunt RB ,4.90,A. Kamara RB - NO ,34.10,M. Evans WR - TB ,20.70,D. Adams WR - GB ,14.80,Z. Ertz TE - PHI ,4.80,J. Mixon RB - CIN ,20.90,C. Boswell K - PIT ,3.00,Chargers DEF ,-3.00,P. Garcon WR - SF ,2.10,E. Sanders WR - DEN ,19.50,G. Tate WR - PHI ,13.90,A. Morris RB - SF ,1.80,C. Hyde RB - JAX ,12.50,I. Crowell RB - NYJ ,22.20,111.24,Benni,98.04
Marv,8,A. Luck QB - IND ,19.46,D. Henry RB - TEN ,3.10,L. Fournette RB - JAX ,5.50,J. Jones WR - ATL ,18.00,K. Allen WR - LAC ,16.80,E. Engram TE - NYG ,1.80,A. Robinson WR - CHI ,6.10,W. Lutz K - NO ,6.00,Texans DEF ,8.00,J. Nelson WR - LV ,2.30,J. Hill RB - NE ,3.10,J. White RB - NE ,11.60,J. Garoppolo QB - SF ,9.04,C. Davis WR - TEN ,6.20,S. Michel RB - NE ,0.00,84.76,Juschka,149.16
Simi,4,K. Cousins QB - MIN ,20.36,K. Drake RB - MIA ,6.60,D. Cook RB - MIN ,7.50,A. Green WR - CIN ,13.20,A. Brown WR - PIT ,15.30,J. Graham TE - GB ,0.80,D. Lewis RB - TEN ,17.00,M. Bryant K - ATL ,8.00,Vikings DEF ,18.00,M. Crabtree WR - BAL ,9.80,C. Newton QB - CAR ,18.24,J. Ajayi RB - PHI ,20.20,D. Booker RB - DEN ,1.50,S. Shepard WR - NYG ,4.80,R. Jones RB - TB ,0.00,106.76,Erik,100.62
Tommy,2,T. Brady QB - NE ,21.28,D. Freeman RB - ATL ,5.00,T. Gurley RB - LA ,20.70,M. Thomas WR - NO ,22.00,J. Smith-Schuster WR - PIT ,11.90,D. Walker TE - TEN ,5.20,A. Collins RB - BAL ,5.90,D. Carlson K - LV ,6.00,Rams DEF ,17.00,C. Hogan WR - NE ,1.10,M. Goodwin WR - SF ,0.00,A. Cooper WR - DAL ,1.80,J. Ross WR - CIN ,6.30,M. Mack RB - IND ,0.00,J. Washington WR - PIT ,0.00,114.98,Kessi,96.42
Juschka,1,D. Brees QB - NO ,31.56,M. Gordon RB - LAC ,18.60,S. Barkley RB - NYG ,18.80,D. Baldwin WR - SEA ,0.00,T. Hill WR - KC ,29.30,G. Olsen TE - CAR ,3.30,A. Peterson RB - WAS ,20.60,G. Zuerlein K - LA ,17.00,Eagles DEF ,10.00,J. Edelman WR - NE ,0.00,M. Lynch RB - LV ,10.90,L. Fitzgerald WR - ARI ,7.60,T. Coleman RB - ATL ,10.50,D. Johnson RB - CLE ,2.50,S. Diggs WR - MIN ,11.10,149.16,Marv,84.76
Kessi,7,J. Goff QB - LA ,17.22,L. McCoy RB - BUF ,2.10,R. Penny RB - SEA ,4.30,T. Hilton WR - IND ,10.60,B. Cooks WR - LA ,9.30,R. Gronkowski TE - NE ,16.30,J. Landry WR - CLE ,10.60,S. Gostkowski K - NE ,9.00,Ravens DEF ,17.00,L. Bell RB - PIT ,0.00,J. Crowder WR - WAS ,3.20,C. Wentz QB - PHI ,0.00,R. Freeman RB - DEN ,7.10,D. Moore WR - CAR ,0.30,N. Chubb RB - CLE ,2.10,96.42,Tommy,114.98
