Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Benjamin,2,A. Rodgers QB - GB ,15.94,D. Johnson RB - ARI ,10.00,J. Conner RB - PIT ,33.20,A. Thielen WR - MIN ,15.80,O. Beckham WR - NYG ,13.60,G. Kittle TE - SF ,5.70,M. Mack RB - IND ,26.90,M. Crosby K - GB ,11.00,Bears DEF ,5.00,M. Ingram RB - NO ,9.20,J. Gordon WR - NE ,4.20,R. Woods WR - LA ,7.00,T. Williams WR - LAC ,0.00,D. Njoku TE - CLE ,0.00,C. McCaffrey RB - CAR ,17.60,137.14,Julian,111.50
Erik,7,A. Luck QB - IND ,23.36,L. Miller RB - HOU ,19.30,P. Lindsay RB - DEN ,17.20,D. Hopkins WR - HOU ,20.20,T. Boyd WR - CIN ,19.60,T. Kelce TE - KC ,13.90,N. Chubb RB - CLE ,7.50,J. Tucker K - BAL ,3.00,Jaguars DEF ,8.00,D. Baldwin WR - SEA ,2.60,R. Wilson QB - SEA ,23.42,A. Jeffery WR - PHI ,3.50,D. Funchess WR - CAR ,2.70,E. Elliott RB - DAL ,0.00,J. Howard RB - CHI ,14.10,132.06,Marvin,70.14
Matthias,1,K. Cousins QB - MIN ,20.66,K. Hunt RB ,14.60,A. Kamara RB - NO ,19.60,M. Evans WR - TB ,23.90,D. Adams WR - GB ,13.30,Z. Ertz TE - PHI ,8.60,J. Mixon RB - CIN ,25.80,H. Butker K - KC ,6.00,Dolphins DEF ,-4.00,J. Edelman WR - NE ,11.70,E. Sanders WR - DEN ,5.10,G. Tate WR - PHI ,5.30,C. Hyde RB - JAX ,1.10,D. Watson QB - HOU ,30.96,A. Ekeler RB - LAC ,0.00,128.46,marco,78.20
Marvin,5,J. Winston QB - TB ,8.84,J. White RB - NE ,15.40,K. Johnson RB - DET ,9.10,A. Robinson WR - CHI ,0.00,T. Lockett WR - SEA ,10.70,K. Rudolph TE - MIN ,3.90,M. Breida RB - SF ,4.20,W. Lutz K - NO ,14.00,Texans DEF ,4.00,J. Jones WR - ATL ,0.00,P. Rivers QB - LAC ,0.00,K. Allen WR - LAC ,0.00,I. Crowell RB - NYJ ,3.80,L. Fournette RB - JAX ,0.00,S. Michel RB - NE ,0.00,70.14,Erik,132.06
Simon,6,C. Newton QB - CAR ,27.96,L. Murray RB - MIN ,15.50,K. Drake RB - MIA ,21.50,A. Green WR - CIN ,13.60,A. Brown WR - PIT ,19.40,J. Graham TE - GB ,2.10,D. Jackson WR - TB ,13.20,C. Parkey K - CHI ,6.00,Patriots DEF ,20.00,M. Ryan QB - ATL ,0.00,S. Shepard WR - NYG ,3.40,O. Howard TE - TB ,12.80,D. Cook RB - MIN ,0.00,T. Cohen RB - CHI ,17.00,Vikings DEF ,2.00,139.26,Tommy,95.72
Tommy,3,P. Mahomes QB - KC ,26.02,T. Yeldon RB - JAX ,9.00,T. Gurley RB - LA ,27.50,M. Thomas WR - NO ,8.10,K. Golladay WR - DET ,1.20,G. Olsen TE - CAR ,11.60,J. Smith-Schuster WR - PIT ,3.30,D. Bailey K - MIN ,2.00,Rams DEF ,7.00,T. Brady QB - NE ,13.76,S. Watkins WR - KC ,22.70,D. Freeman RB - ATL ,0.00,J. Brown WR - BAL ,2.80,A. Collins RB - BAL ,10.30,C. Kupp WR - LA ,0.00,95.72,Simon,139.26
Julian,4,D. Brees QB - NO ,6.80,A. Peterson RB - WAS ,25.60,S. Barkley RB - NYG ,11.10,S. Diggs WR - MIN ,17.90,T. Hill WR - KC ,7.00,E. Ebron TE - IND ,9.70,W. Fuller WR - HOU ,18.40,G. Zuerlein K - LA ,7.00,Cardinals DEF ,8.00,J. Cook TE - LV ,13.40,M. Lynch RB - LV ,0.00,T. Coleman RB - ATL ,0.00,M. Gordon RB - LAC ,0.00,C. Ridley WR - ATL ,0.00,-,-,111.50,Benjamin,137.14
marco,8,J. Goff QB - LA ,26.50,D. Martin RB - LV ,6.90,C. Carson RB - SEA ,18.40,T. Hilton WR - IND ,3.40,B. Cooks WR - LA ,8.30,T. Burton TE - CHI ,1.80,J. Landry WR - CLE ,3.90,S. Gostkowski K - NE ,13.00,Ravens DEF ,-4.00,L. McCoy RB - BUF ,9.50,R. Gronkowski TE - NE ,4.30,L. Bell RB - PIT ,0.00,C. Wentz QB - PHI ,22.64,W. Smallwood RB - PHI ,12.60,R. Freeman RB - DEN ,0.00,78.20,Matthias,128.46
